"";"text";"created_at";"screen_name";"status_id";"favorite_count";"retweet_count";"hashtags";"is_retweet";"is_quote"
"12423";" must be great for players &amp; celebs. Not so much for Joe Public - too many people for too few seats on outside courts. Insufficient shade. Poor crowd management. #disappointing #peoplecomefirst";"2018-01-18 19:05:06";"julieinshepley";"954067140046340096";0;0;"AusOpen disappointing peoplecomefirst";FALSE;FALSE
"12424";"@cari_lz do you watch tennis like  ?";"2018-01-18 19:04:41";"Hectorxx1";"954067036686159872";0;0;"AusOpen";FALSE;FALSE
"12425";"@OliverDJ1998 and I share our thoughts on the second round of the  @OnTheLinePod
";"2018-01-18 19:04:27";"notfirstnoel";"954066974685974529";0;1;"AusOpen";FALSE;FALSE
"12426";"Request you all to see the video and learn yourself why INDIA can never develop until we get rid of evil cald as #Reservation .

#MakeInIndia4Defence #storm #shalombollywood #GSTCouncilMeet #NationalApprovalRatings  #BestFanArmy #TellMe1stWin #storm # #trump ";"2018-01-18 19:03:29";"RKHD008";"954066733920239616";19;33;"Reservation MakeInIndia4Defence storm shalombollywood GSTCouncilMeet NationalApprovalRatings AusOpen BestFanArmy TellMe1stWin storm पद्मावत trump";FALSE;FALSE
"12427";"@TennysSandgren I don't know you, but I like your game and your temperament. Good luck the rest of the way. #ItsAGameFolks ";"2018-01-18 19:02:15";"TruthandTennis";"954066421062934529";0;0;"ItsAGameFolks AusOpen";FALSE;FALSE
"12428";".@ElinaSvitolina takes on rising  Ukraine  star @marta_kostyuk on  Day 5 as @CaroWozniacki headlines Rod Laver Arena!

Complete OOP:  ";"2018-01-18 19:02:00";"WTA";"954066361306767361";97;13;"AusOpen";FALSE;FALSE
"12429";"Actually, the Nike liquorice pink at the  is pretty.";"2018-01-18 19:01:43";"Hloni__";"954066290313977857";0;0;"AusOpen";FALSE;FALSE
"12430";"Ghana Twitter Trends 19:00
1. Chelsea
2. NEW MUSIC
3.#MUFC
4.
5. Official Video
6.#PhlowducationEP
7.#DaybreakHitz
8.#TV3NewDay
9.#Ghana
10.#YFMGhana
11.#BrunchInTheCiti

 #GhanaTTrendz #amsgh";"2018-01-18 19:01:29";"allmediagh";"954066231631458304";0;0;"MUFC AusOpen PhlowducationEP DaybreakHitz TV3NewDay Ghana YFMGhana BrunchInTheCiti GhanaTTrendz amsgh";FALSE;FALSE
"12431";"#I am 26 years old cute and #horny #mom.
I just need some oral hookup today.
I can show my boobs and #everything on #cam, #Monfils #Australia #Day   ";"2018-01-18 19:01:17";"ShirleyEvansLov";"954066178128855040";6;1;"I horny mom everything cam Monfils Australia Day AusOpen";FALSE;FALSE
"12432";"Angelique Kerber v Maria Sharapova in the third round of the  #Wowza";"2018-01-18 19:01:06";"AnkurPramod";"954066134931681280";0;0;"AusOpen Wowza";FALSE;FALSE
"12433";"NEW BLOG POST | Catch up on everything that happened on Day 4 at the Australian Open with Down The Line! Enjoy!  #ATP ";"2018-01-18 19:00:55";"DanVenn93";"954066088895090690";0;0;"AusOpen ATP";FALSE;FALSE
"12434";"@AustralianOpen @RodLaverArena My favorite quatrain for today at #AustraliaOpen. In men: Dimitrov, Kyrgios, Schwatzman and Nadal. In Women: Svitolina, Suarez Navarro, Wosniacki and Rybarikova. Write it on paper and pencil @RodLaverArena. #AUSTRALIAxESPN  #AustralianOpen2018";"2018-01-18 19:00:22";"Liccorporan";"954065946825646082";1;0;"AustraliaOpen AUSTRALIAxESPN AusOpen AustralianOpen2018";FALSE;FALSE
"12435";"The latest The Scrum Five Daily!  Thanks to @DanEtchells @GlawsDave @seanhickey1 #ausopen #rugby";"2018-01-18 19:00:20";"ScrumFiveRugby";"954065940152451072";0;0;"ausopen rugby";FALSE;FALSE
"12436";"Top 5:
1: #thegoodside +10
2: #waywardsisters +9
3: #ausopen +8
4: #brivper +7
5: nintendo labo +6";"2018-01-18 19:00:02";"Trends5AU";"954065865812590592";0;0;"thegoodside waywardsisters ausopen brivper";FALSE;FALSE
"12437";"Ghana Twitter Trends 19:00
1. Chelsea
2. NEW MUSIC
3.#MUFC
4.
5. Official Video
6.#PhlowducationEP
7.#DaybreakHitz
8.#TV3NewDay
9.#Ghana
10.#YFMGhana
11.#BrunchInTheCiti

 #GhanaTTrendz";"2018-01-18 19:00:02";"Ghana_Trendz";"954065863958761473";0;0;"MUFC AusOpen PhlowducationEP DaybreakHitz TV3NewDay Ghana YFMGhana BrunchInTheCiti GhanaTTrendz";FALSE;FALSE
"12438";"TODAYS LINEUP @PhilH_SA  american football  #NFL @LawrieColliver #BBL07  cricket game  @USSportLeo  United States  @GerardDaffy Bart Sinclair from @BrisRacingClub @LeoSchlink   tennis  @NickCurry85 #NBA  basketball  @DanielGarb #EPL &amp; #ALeague on #RadioTAB radio ";"2018-01-18 19:00:00";"RadioTABAus";"954065856803188736";0;0;"NFL BBL07 AusOpen NBA EPL ALeague RadioTAB";FALSE;FALSE
"12439";"""He was a little afraid of me.""

Will Ferrell talks about *that* interview with #Federer and his blossoming love affair with the  ";"2018-01-18 18:59:04";"AustralianOpen";"954065623218257921";291;69;"Federer AusOpen";FALSE;FALSE
"12440";"Until Kickoff's Daily Digest is out!  #facup #ausopen";"2018-01-18 18:57:15";"UntilKickoff";"954065166051827714";0;0;"facup ausopen";FALSE;FALSE
"12441";"Today's ATP Australian Open predictions, accumulator tips &amp; no deposit free bets (Men's singles)

 backhand index pointing right  

#tennis #AustralianOpen  2018 #Australia #betting #acca #ATP ";"2018-01-18 18:55:31";"betandskill";"954064728640380928";0;0;"tennis AustralianOpen AusOpen AusOpen2018 Australia betting acca ATP";FALSE;FALSE
"12442";"There have been some truly magical  moments. Here are some reminders of the best ones...

Read:  ";"2018-01-18 18:55:00";"888sport";"954064597694128128";0;0;"AusOpen";FALSE;FALSE
"12443";"Not sure who was hotter at the tennis. 
Fabio Foggnini or the weather  fire  fire 
#AO2018 #AO18 #ausopen #AustralianOpen 
#Repost via Instagram ";"2018-01-18 18:53:11";"Gillian_DeSilva";"954064139999092736";0;0;"AO2018 AO18 ausopen AustralianOpen Repost";FALSE;FALSE
"12444";"Wawrinka, Goffin, and Querrey were surprisingly sent home today ";"2018-01-18 18:51:39";"oladunjoye99";"954063756438462466";0;0;"AusOpen";FALSE;FALSE
"12445";"Told myself I wouldn't let sports get to me this year, yet here I am allllllllllll worked up about Johanna Konta losing to BERNARDA FLIPPING PERA on a goddamn HARD COURT ";"2018-01-18 18:50:45";"TheReal_BGreene";"954063527211397122";6;0;"AusOpen";FALSE;FALSE
"12446";"Chung will beat Zverev, if you dont agree fight me. ";"2018-01-18 18:50:44";"bmoremalla";"954063523717382144";1;0;"AusOpen";FALSE;FALSE
"12447";"i am dammn Horny any one up for chat , DM is open .

#horny #sexchat #dirty #BBB18 #TheGoodSide #WaywardSisters  #BRIvPER #stormpoolen #NationalApprovalRatings
#MUMBEN #ShalomBollywood #GSTCouncilMeet #Thalapathy62 #AmazonHQ2 #ThursdayThoughts #WinnieThePoohDay";"2018-01-18 18:49:18";"HotBoyShashank";"954063161778417665";0;0;"horny sexchat dirty BBB18 TheGoodSide WaywardSisters AusOpen BRIvPER stormpoolen NationalApprovalRatings MUMBEN ShalomBollywood GSTCouncilMeet Thalapathy62 AmazonHQ2 ThursdayThoughts WinnieThePoohDay";FALSE;FALSE
"12448";"@abcgrandstand Perhaps #dashagavrilova should take two years off, and play cricket, in an attempt to improve her game

#7tennis 
 
#AustralianOpen2018 
#AustralianOpen";"2018-01-18 18:46:11";"prlloyd63";"954062379901370369";1;0;"dashagavrilova 7tennis AusOpen AustralianOpen2018 AustralianOpen";FALSE;FALSE
"12449";"#Berdych vs #DelPotro... another one which could be a cliff hanger... ";"2018-01-18 18:45:11";"rachit_g2";"954062129086185473";0;0;"Berdych DelPotro AusOpen";FALSE;FALSE
"12450";"Two fierce players, two Grand Slam champions and two former numbers one,@MariaSharapova and @AngeliqueKerber will be facing each other tomorrow in the third round of the  ";"2018-01-18 18:45:05";"DailyPova";"954062104155353088";4;1;"AusOpen";FALSE;FALSE
"12451";"What a rally between @Simona_Halep and @geniebouchard !  clapping hands  fire   ";"2018-01-18 18:44:34";"crazy__tennis";"954061974362640384";4;0;"AusOpen";FALSE;FALSE
"12452";"Looking forward to the Kyrigos v Tsonga match tomorrow. Could be a really entertaining match this one ";"2018-01-18 18:44:30";"Nigel_The_Ram";"954061955781799936";1;0;"AusOpen";FALSE;FALSE
"12453";"@tennisnewschan1 Now, thats Pure #Entertainment. No #Education required. #tennis #ausopen";"2018-01-18 18:44:16";"tennissance";"954061898873372672";0;0;"Entertainment Education tennis ausopen";FALSE;FALSE
"12454";"At the , @Madison_Keys has an easy victory over #Alexandrova. Next up: #Bogdan. #osaka #Halep and #Barty win too. In the 1/16-Finals, #Kerber faces #Sharapova and @kikibertens faces @CaroWozniacki. @WTA";"2018-01-18 18:43:12";"AuroraCalliope";"954061629020430336";0;0;"AusOpen Alexandrova Bogdan osaka Halep Barty Kerber Sharapova";FALSE;FALSE
"12455";"#Sharapova Vs #Kerber... Heart says Maria, mind says Angie... tough one to call.... ";"2018-01-18 18:42:47";"rachit_g2";"954061525626441728";0;0;"Sharapova Kerber AusOpen";FALSE;FALSE
"12456";"I will experienced Graphic Design &amp; Digital marketer
   #BANvZIM #ELEAGUEMajor #Dhakatimes #TuesdayMotivation  #Myanmar #fiction
#myfirstTweet";"2018-01-18 18:42:22";"dula49";"954061418537435136";3;5;"BANvZIM ELEAGUEMajor Dhakatimes TuesdayMotivation AusOpen Myanmar fiction myfirstTweet";FALSE;FALSE
"12457";"@DjokerNole your press conference was all class. Bravo  #professional";"2018-01-18 18:42:00";"B_L_Dee";"954061326933897216";0;0;"AusOpen professional";FALSE;FALSE
"12458";"I feel for Jan-Lennard Struff, to lose in soft straight sets (6-4, 6-4, 7-6) to an old man Federer must be hard to swallow. ";"2018-01-18 18:41:40";"Dux87";"954061243484135427";0;0;"AusOpen";FALSE;FALSE
"12459";" #BTSARMY
 #Trump
 
 #SingOpen2018
 #AIRrend
 Premier League
 Don't Say Bojio
 Phuket
 Wanna One
 #INLU2018

2018/1/19 02:36 +08 #trndnl ";"2018-01-18 18:40:16";"trendinaliaSG";"954060890873118720";0;0;"BTSARMY Trump AusOpen SingOpen2018 AIRrend INLU2018 trndnl";FALSE;FALSE
"12460";"Who should we bet on for the  3rd round, Diego Schwartzman or Alexandr Dolgopolov? Check out this #freetip, our #tipsters have no doubts! ";"2018-01-18 18:40:13";"BetOracleCom";"954060877795397632";0;0;"AusOpen freetip tipsters";FALSE;FALSE
"12461";"When Wawrinka loses in straight sets to a guy whose name is a homophone for the sport he professionally plays.  ";"2018-01-18 18:40:02";"CamBNewton";"954060833675456513";1;0;"AusOpen";FALSE;FALSE
"12462";"The latest The MasterLiving Daily!  Thanks to @iamandyhoffman #ausopen #ostapenko";"2018-01-18 18:39:39";"MasterLiving";"954060736153686016";0;0;"ausopen ostapenko";FALSE;FALSE
"12463";"I need to make new friends.  Need people on my TL who watch tennis.

 #Follow4Follow 

";"2018-01-18 18:39:27";"Obiblaq";"954060683448143872";0;0;"Follow4Follow AusOpen";FALSE;FALSE
"12464";"Get More Sportscast - January 18 -  With @Ejtherainmaker &amp; @EriktheHun... Talkin #NHL #NBA  #NFL #NCAAM Hoops and the sports go on! Every day is game day!! ";"2018-01-18 18:38:43";"Get_More_Sports";"954060500337242112";2;1;"NHL NBA AusOpen NFL NCAAM";FALSE;FALSE
"12465";"Do you guys at @AustralianOpen Twitter ever sleep??
FYI I love your Twitter handle team
 face blowing a kiss  face blowing a kiss 
";"2018-01-18 18:38:37";"Sheetuswt";"954060474173210624";0;0;"AusOpen";FALSE;FALSE
"12466";"AGE AND YOUR METABOLIC RATE #news #win #cycling #triathlon #running #ironman #marathon #halfmarathon #trailrunning #ultratrail #fitness #weightloss #LondonMarathon2018 #ParkRun #NFL #MUFC #NBA #TDU #WTDU  #MorningJoe #ThursdayThoughts  via @YouTube";"2018-01-18 18:35:28";"CoachEdu3";"954059682599104513";1;0;"news win cycling triathlon running ironman marathon halfmarathon trailrunning ultratrail fitness weightloss LondonMarathon2018 ParkRun NFL MUFC NBA TDU WTDU AusOpen MorningJoe ThursdayThoughts";FALSE;FALSE
"12467";"Nintendo Labo Man United #Kildare #SFB2018 Gabriel Byrne Everton  #DocDay ";"2018-01-18 18:34:25";"Tonja27048819";"954059418265640960";0;0;"Kildare SFB2018 AusOpen DocDay";FALSE;FALSE
"12468";"-  swelters
- ""Tennys"" was the winner
- Orlando Bloom talks #FormulaE

And more stories from today  backhand index pointing right   ";"2018-01-18 18:34:04";"cnnsport";"954059330365599744";4;2;"AusOpen FormulaE";FALSE;FALSE
"12469";"You are our sun  sun  @rafaelnadal #rafaelnadal #Nadal #ausopen #vamosrafa ";"2018-01-18 18:32:28";"nene_nadal";"954058928144441344";1;0;"rafaelnadal Nadal ausopen vamosrafa";FALSE;FALSE
"12470";"Kerber has been in excellent form lately, but kind of fancying Sharapova to pull the upset... also maybe going 3? #hmm ";"2018-01-18 18:32:10";"AllStarAdvice";"954058852525322240";0;0;"hmm AusOpen";FALSE;FALSE
"12471";"Day 5 of the  is just a few hours away &amp; our friends @unibet have some expert tips on Friday's biggest matches

Read more &gt;  ";"2018-01-18 18:31:45";"livetennis";"954058748275937282";1;2;"AusOpen";FALSE;FALSE
"12472";"Ghana Twitter Trends 18:30
1. Chelsea
2. NEW MUSIC
3.
4.#MUFC
5. Official Video
6.#PhlowducationEP
7.#TV3NewDay
8.#Ghana
9.#DaybreakHitz
10.#YFMGhana
11.#BrunchInTheCiti

 #GhanaTTrendz #amsgh";"2018-01-18 18:31:28";"allmediagh";"954058674112212993";1;0;"AusOpen MUFC PhlowducationEP TV3NewDay Ghana DaybreakHitz YFMGhana BrunchInTheCiti GhanaTTrendz amsgh";FALSE;FALSE
"12473";"I hope Muguruza is angry about defeat. There is no excuse for her to lose in the first week of a major. She needs a mean streak #ausopen";"2018-01-18 18:31:09";"ezmack15";"954058596752355328";0;0;"ausopen";FALSE;FALSE
"12474";".@MariaSharapova gets the win over Sevastova at the 

She'll play @AngeliqueKerber in the third round. ";"2018-01-18 18:30:38";"TennisChannel";"954058464250159104";81;16;"AusOpen";FALSE;FALSE
"12475";"Yesterday hot topics:
#lka (0.74%)
#srilanka (0.5%)
#Autoabbreviations (0.38%)
#NowPlaying (0.16%)
 (0.13%)
#BlackAndWhite (0.12%)
#WomenInBlack (0.12%)
#NP (0.11%)
#OurSoundtrack (0.11%)
#EkDeewaanaTha (0.09%)";"2018-01-18 18:30:36";"TrendingLK";"954058456893280261";4;3;"lka srilanka Autoabbreviations NowPlaying AusOpen BlackAndWhite WomenInBlack NP OurSoundtrack EkDeewaanaTha";FALSE;FALSE
"12476";"#BKTennis   +1419.80 - 1 more tip added for tomorrows 3rd Round matches in the  &gt;&gt;&gt;  ";"2018-01-18 18:30:28";"BettingKingdom";"954058425343856640";1;0;"BKTennis AusOpen";FALSE;FALSE
"12477";"Federer is a master - no mucking about, no whinging, no nonsense. He just delivers ";"2018-01-18 18:30:25";"leeannrvn";"954058411318095873";0;0;"AusOpen";FALSE;FALSE
"12478";"@DjokerNole  

Young heavy check mark 
Monfils heavy check mark 
next is: Albert Ramos Violas";"2018-01-18 18:30:22";"nale__nole";"954058400333271041";5;0;"AusOpen";FALSE;FALSE
"12479";"Top 5:
1: #THEGOODSIDE +10
2: #WaywardSisters
3: 
4: #BRIvPER
5: Nintendo Labo";"2018-01-18 18:30:02";"Trends5AU";"954058315327139840";0;0;"THEGOODSIDE WaywardSisters AusOpen BRIvPER";FALSE;FALSE
"12480";"Ghana Twitter Trends 18:30
1. Chelsea
2. NEW MUSIC
3.
4.#MUFC
5. Official Video
6.#PhlowducationEP
7.#TV3NewDay
8.#Ghana
9.#DaybreakHitz
10.#YFMGhana
11.#BrunchInTheCiti

 #GhanaTTrendz";"2018-01-18 18:30:02";"Ghana_Trendz";"954058313678942209";0;0;"AusOpen MUFC PhlowducationEP TV3NewDay Ghana DaybreakHitz YFMGhana BrunchInTheCiti GhanaTTrendz";FALSE;FALSE
"12481";"French Open champion Jelena #Ostapenko aims to make the R16 of the  for the first time when she faces Anett #Kontaveit on Friday &gt;  ";"2018-01-18 18:28:00";"livetennis";"954057803097878530";15;3;"Ostapenko AusOpen Kontaveit";FALSE;FALSE
"12482";"When Sharapova won the first set 6-1 against Sevastova it was looking a one sided game but Sevastova did a great come back in the second set and lost fighting with 7-6. Always had a huge crush on Sharapova and seeing her live was unbelievable. ";"2018-01-18 18:27:13";"Rehmaanism";"954057605470547968";0;0;"AusOpen";FALSE;FALSE
"12483";"Class! #ausopen ";"2018-01-18 18:25:22";"ReemAbulleil";"954057140607569920";43;12;"ausopen";FALSE;FALSE
"12484";"@AustralianOpen @rogerfederer @Nike Thanks for sharing. This morning, ESPN showed a close-up of RF's shoes during their  coverage of his match and I was curious about the image.";"2018-01-18 18:24:09";"michaelcdickens";"954056834406666241";0;0;"AusOpen";FALSE;FALSE
"12485";"Great comeback from @DjokerNole to beat Monfils. Class shown by the former world number 1. Welcome back. @mossie90 ";"2018-01-18 18:23:51";"kobusdekock15";"954056759831908352";0;0;"AusOpen";FALSE;FALSE
"12486";"AUSTRALIAN OPEN MEN'S WINNER? Who do you think will be holding aloft the Norman Brookes Challenge Cup at the end of the Australian Open? VOTE NOW!   ";"2018-01-18 18:23:41";"SkySportsTennis";"954056716592787457";9;0;"AusOpen";FALSE;FALSE
"12487";"La Monf and Nole being the adorable people they are!  ";"2018-01-18 18:23:32";"annanyajohari";"954056680035246080";0;0;"AusOpen";FALSE;FALSE
"12488";"Can @Marta_Kostyuk continue her dream  run against fellow  Ukraine  Elina Svitolina? ";"2018-01-18 18:23:04";"WTA";"954056562762379264";246;43;"AusOpen";FALSE;FALSE
"12489";"Betting on the ? Betfair are proven to be best price on more matches than any other firm. 

Today's odds &gt;&gt; ";"2018-01-18 18:21:35";"UkSportsTvGuide";"954056186688606208";1;0;"AusOpen";FALSE;FALSE
"12490";"Every day during the  those who bet at  can get 5 in-play odds boosts. Max stake for each is a massive 200! ";"2018-01-18 18:21:33";"streamingsport";"954056178107125760";0;0;"AusOpen";FALSE;FALSE
"12491";"Today's  betting promotions. Money back specials, free bets and much more. Read before placing any bets!  ";"2018-01-18 18:21:29";"bettingpro";"954056161849995264";0;0;"AusOpen";FALSE;FALSE
"12492";"Paddy Power are the best place to bet on Men's  matches. If your player goes 2 sets up they pay out early!  ";"2018-01-18 18:21:26";"livetennis";"954056152404414467";1;0;"AusOpen";FALSE;FALSE
"12493";"Shine bright like a Dimi.  sparkles 

( camera with flash : @barbour_scott/@GettyImages)

 #Dimitrov ";"2018-01-18 18:21:06";"MouratoglouAcad";"954056066010099716";34;8;"AusOpen Dimitrov";FALSE;FALSE
"12494";"20-year-old #German tennis star Alexander Zverev has earned his place in the @AustralianOpen third round for the second successive year.  ";"2018-01-18 18:20:15";"GermanyinUSA";"954055853350539264";4;2;"German AusOpen";FALSE;FALSE
